"";"Group.1";"taux_CHOM1564_POP1564";"P20_CHOM1564";"P20_POP1564";"euclidean_distance";"euclidean_distance_centroid";"VAL";"NBFLUX_C19_ACTOCC15P"
"477";"77519";8,89138559855581;211,337636383395;1703,88160916017;15395,580712402;74635,7896248959;2930,16;187,208384804921
"478";"77520";9,46837605015533;415,886993517109;3108,39072394472;3677,61320485718;67238,0496583976;112,9;56,7549992320758
"479";"77521";8,03072897134662;2347,03948316293;24562,639258032;19538,1080650426;27763,986623163;1483,47;137,527383874773
"480";"77522";6,72454916637276;1215,64874277837;15256,7060407224;48362,5684801533;48401,4755293916;266,22;43,1708288398465
"481";"77523";10,8457602509307;1094,93177997816;9973,631500014;24185,4203482265;67972,8822708177;497,6;39,5462911630101
"482";"77524";8,68734964534157;306,803857249449;3059,0171777673;20678,2528476514;66959,8736891831;1204,91;51,7749376526417
"483";"77525";7,34593100798517;26,0489261953929;378,56881319049;1460,89467345936;34214,4310096447;102,33;15,0861708872491
"484";"77526";7,37178994300637;503,61306299772;6132,41586470528;26530,7936116865;32374,7936575215;321,62;33,0053691794574
"485";"77527";7,81150246646952;684,858703714828;6202,38761232239;11996,7073014539;55803,0752653354;732,77;66,5434835504613
"486";"77528";7,94048768730574;683,67746195774;7552,07365310733;13278,0033926449;40861,0476813822;2363,9;246,679433494828
"487";"77529";8,62941361567019;1547,31909890748;12922,0178134713;18905,5317268814;32978,1743312254;1815,66;159,015483490122
"488";"77530";7,88348463976338;342,440115639082;2599,77479549326;5413,15918885549;78506,5390438985;200,47;46,6234337020267
"489";"77531";8,24013353385163;231,72318154479;2343,42588907077;15135,4210422753;71280,3422657936;3415,11;273,446681605742
"490";"77532";8,03617571059431;51,015625;452,8515625;5611,09340014827;77116,5702401996;129,8;20,6120270022043
"491";"77533";8,35765881611948;915,312721972176;8597,67789562229;20761,4649731192;53735,347770534;5412,06;751,082536891925
"492";"77534";7,4382713884108;780,202882523101;8750,75624035662;19882,7972564104;41174,5327556509;3676,62;234,476349622427
"493";"78003";6,86543162767449;1199,931767713;13864,2047175148;24626,6599498391;36470,0580241582;7247,09;572,503687960419
"494";"78005";8,43184074484272;2101,19403667655;22191,3677168269;21542,8489691762;22769,8576874955;18171,42;4159,66317996255
"495";"78006";5,07744454757737;46,5811634564971;1003,0897927918;3330,63685255595;50946,0947198122;183,7;35,0134534766925
"496";"78007";7,89790998948074;2251,04212853555;28541,6369719682;13169,5012987485;21960,5839749606;1441,38;137,749626414209
"497";"78009";6,55526874356454;80,2674014438803;1373,32070929079;5755,98711064573;48999,1830531879;179,74;20,1608169608169
"498";"78010";7,81790219540033;1016,52441572019;12041,5687907841;17370,4331690007;31880,9603676387;4504,99;329,327278404827
"499";"78013";6,14953239321635;270,123943192635;3313,51143218171;4351,89098845413;38335,8060789913;297,35;26,3371680134971
"500";"78015";8,56097490890873;2158,77187254684;23832,9943752843;17374,8072266829;25975,5636916338;5379,95;1722,44573908942
"501";"78020";8,228246049557;632,010166698538;5812,30815264337;13466,9297741865;44647,4978603382;1710,43;131,114499434725
"502";"78029";7,8880131091579;1547,81235747331;17007,6675421149;23046,9380731224;29671,5545537186;20363,52;5264,99075209909
"503";"78030";6,77612119860812;1341,05230308117;17045,7747990656;19853,1207556685;33035,6688012086;4090,6;361,54926129809
"504";"78031";9,52404553579567;1087,40961805737;8781,92716669296;4050,76757955406;46745,4559231239;260,83;37,4101676239107
"505";"78033";8,71223782800797;1523,88237297092;13765,5731187922;12962,7791120898;39638,3296277689;978,87;146,883582603669
"506";"78034";7,05815951890178;1176,87839551929;11838,4264947123;21291,6737411622;31791,0979989945;951,71;125,557895601769
"507";"78036";4,47427696680996;36,1235512723659;807,139331881913;3673,48321066102;41908,9525408166;237,15;55,6291250920602
"508";"78043";7,59578549045206;1997,54247293385;22697,3359905044;19587,4960816837;23901,3550892576;9636,87;1224,44570350175
"509";"78048";7,10678229668756;1028,00301990299;11833,1299958888;21953,0916948583;35087,8582549888;5905,1;380,775935124091
"510";"78049";7,50662496898724;2021,73320568574;20802,4088838513;12688,0524959263;33295,0275275981;1126,46;139,476365757244
"511";"78050";8,41410617482162;2117,51836202483;23722,2241596259;27555,956410845;21920,4079725729;1032,35;99,3320669156664
"512";"78053";8,54821140201313;1244,73500729025;9368,9282670211;8042,90562261639;45248,7260201712;220,77;36,4369587062788
"513";"78057";8,0154618130083;336,60038641434;3769,76154288355;15299,9633285413;51522,8331367457;1037;128,604587994349
"514";"78062";6,80539303261164;1071,79695364246;13399,9579903884;17174,1158692134;32956,0342073686;8416,69;1133,65449993199
"515";"78068";7,06293918625423;540,795343817009;8159,71281501548;23840,4292614464;49617,6956374816;402,08;80,0276821539891
"516";"78070";8,45837530804284;357,380757042331;3264,06609733031;6357,81913581138;47618,6989827339;453,8;37,7398800538702
"517";"78071";5,25012757232874;83,680272343927;1477,65398278233;6217,47261116448;48163,3855044531;403,72;65,4284226881
"518";"78072";7,08415436880981;968,488335846399;9710,69260841528;12521,7815394905;42771,1980940003;478,55;31,3225234500267
"519";"78073";7,8427994157637;1856,92229123722;20333,4603418658;21321,5007438693;24866,9711980736;17563,86;4005,49768950936
"520";"78077";6,7404992692068;1157,82939859208;15967,9976722014;28073,321247135;29041,1519647044;3646,98;243,025359868194
"521";"78082";7,02978284368896;678,730888720474;11205,5580769985;12941,8779115352;47570,7751324064;517,71;36,2235359320339
"522";"78084";6,37432491195631;465,481887025141;5101,09222888185;11695,1482147396;36729,5080847535;988,75;67,6782542129656
"523";"78087";6,83913642044497;1916,7099240872;22664,1617441514;16732,2430877412;29074,1534841616;4402,2;397,066575933279
"524";"78089";8,12639252867386;722,730988008552;7585,40210954317;20859,2372878888;43953,9195644123;6746,59;970,381760110982
"525";"78090";7,8574685960044;1220,70434025883;14881,1177983463;16615,9000025427;32688,199896524;4257,95;529,8416482773
"526";"78092";8,01131318073478;2223,13262098388;25553,9141290613;13921,3798730091;19376,6127728416;6582,31;1262,785723866
"527";"78096";8,16900952629729;3184,76900827257;38171,6090145895;49082,0551663841;36394,0572010015;520,39;47,6279154062973
"528";"78104";8,11959823595153;647,702917716548;5380,46898848533;6972,53773981617;48549,9920711899;1004,92;112,643170079365
"529";"78107";8,44264012596086;872,821484667434;7394,07280374404;25996,9610415533;45531,46788863;2363,69;354,661481909745
"530";"78108";7,33465671633498;788,845000491789;10689,3818194781;16043,0337360651;33090,5541861035;1247,68;126,457713357669
"531";"78113";8,22286287517917;549,980091595897;5231,84784458158;9608,35417491132;44147,8127842593;906,5;85,0067298542177
"532";"78117";7,76818085146871;1659,30795283298;18303,5470445717;21482,5954146498;23120,2552215826;26750,59;5500,55210152999
"533";"78118";7,68533668931452;1276,79026540727;13809,0621630349;24978,9781711772;35774,1620155248;14843,91;2885,16992012607
"534";"78120";6,53870021872919;679,797239708796;8636,80000544141;16748,7534611773;32010,7794072866;6266,89;515,088462618765
"535";"78123";8,14690914323309;1961,00950627543;21215,4722297613;20931,388600622;23283,0864008032;14561,86;3892,55313364322
"536";"78124";8,69961710406529;2286,30530910155;24117,7927871686;17271,634731739;19006,638495625;14666,38;3676,97782399085
"537";"78125";8,50236729406671;1808,2389721721;17310,0605007135;24330,1511942323;28798,3560053961;989;66,418075643676
"538";"78126";8,05521091204656;2252,96369529232;25100,908327306;17060,3679822286;19395,4233231185;12916,31;3499,95712924861
"539";"78128";6,30339549754756;624,302118953691;7798,61202179624;12923,3820301606;33614,5888451989;2253,71;234,209708308248
"540";"78133";7,69620314765814;1692,54599724649;19102,5637006494;18602,5112174165;25847,9158329275;19302,94;3981,80699480819
"541";"78138";8,3057680688131;1912,77423191018;21096,0842369806;19546,7933398427;24560,5254016693;13119,89;2552,70039857967
"542";"78140";8,64375159939763;982,052525810928;9947,53089006746;14515,3190856259;33811,5286134764;3151,16;272,245324054361
"543";"78143";7,42367248721334;2103,57154965541;25280,6236218393;17712,4407166021;19783,5192353915;8023,45;722,541594074413
"544";"78146";8,4565599188045;2183,95635053441;23613,2989557357;18783,0439295923;18933,7848159236;20530,48;7103,48979599891
"545";"78152";8,6650513608175;1750,25340307045;17426,3943602083;22350,0095064717;27787,3994663022;5742,7;343,462010769039
"546";"78158";7,66463523272892;1599,52593703583;17691,9067404963;21106,49146093;25017,6182866965;26679,04;11121,1503017925
"547";"78160";6,8721797137507;1177,38415450067;14156,1380902709;17002,1633610982;29646,7925824764;8813,65;1592,80242966027
"548";"78162";6,11488707351205;307,370134723149;4454,76669909476;12230,2786602135;32394,7403910391;852,93;89,752806764961
"549";"78163";7,09722583687374;553,822689746894;7728,202921513;15629,4585089892;41195,4626536715;1072,51;77,1528189261439
"550";"78164";7,73728487497589;2542,35839716864;27201,9746562402;30412,3187248232;27520,9422433291;7571,39;354,87094873948
"551";"78165";7,73952689258379;1740,39930584177;19577,511721829;21716,2355933994;23792,9834690009;18037,64;4069,83757870316
"552";"78168";7,70176562715951;1457,02816783203;15752,2649781561;27161,7177388266;27386,7838388873;28993,58;3728,50150916085
"553";"78171";5,05919474499887;25,1553769568587;495,609911428767;1478,72758362454;51744,606124352;250,1;45,2003605611782
"554";"78172";8,31687402726816;1792,15494533426;19076,4593506776;21255,6048031299;24167,8709431585;20651,85;8185,01100321117
"555";"78185";6,20797153339799;1955,05750289005;28828,1876049353;28721,1295725233;27881,9868364528;460,95;23,4420980529253
"556";"78188";8,90048914278499;1816,62299133604;21222,3153845491;20740,7800223671;44871,0821776632;442,97;42,443915822126
"557";"78189";6,92187759958359;1170,08192875613;15347,8401882062;12605,2613622046;30537,7991353026;1772,37;263,850823859517
"558";"78190";8,44654616567152;2280,73453255535;24751,3254485075;19105,9360953541;19644,755114712;17206,28;3377,30992209325
"559";"78192";7,96561935493529;701,493024160378;5555,23170385894;6035,59618969987;52011,8952444392;426;112,867565104823
"560";"78193";6,45141643388146;1221,73883063393;16542,1722985897;13344,3208618472;29602,5172130556;1441,28;151,156702065315
"561";"78194";5,42067524408867;49,0290220370838;811,971081285025;5197,09623064191;51214,603669515;109,03;9,90993068963368
"562";"78196";8,96737762338959;1095,68661948447;11579,2429117443;15566,8473571367;32197,1120748311;485,77;48,4584696906683
"563";"78202";8,10297859387286;2500,91541102082;26225,6154751341;19109,3009768506;33610,7046457471;798,96;80,3258535570929
"564";"78206";8,18603608503867;1584,83705100477;16995,7709424575;18379,1239895441;29373,3497330874;11979,56;1587,36725084092
"565";"78208";7,63859901942546;1495,49881172531;16396,4262889085;26357,9472286903;24329,1069796487;43186,2;11758,410167599
"566";"78209";5,72409041712053;57,4911689646271;980,316133308648;7288,66009053834;52994,6277478007;498,65;85,1993926485034
"567";"78217";7,64736939551526;1231,86763902213;13655,4083167601;19970,7229767993;32631,8648848674;11132,65;1972,54626299478
"568";"78220";7,26210854866188;1349,6059319128;15248,2330555697;22791,0641140627;30792,4908254708;7637,06;1302,80269187633
"569";"78224";7,26062189427949;1794,91759878446;21598,2481447817;9953,45916798256;20617,6841646979;2196,59;525,780827276932
"570";"78227";8,94627371595784;1733,27444153179;17139,815853779;15590,1288840037;32611,1718455485;2550,92;315,395686908244
"571";"78230";7,6356096022522;433,819139410459;4547,27375642398;5043,39880378142;42371,3858083203;357,88;89,6520273149969
"572";"78231";5,82397589521135;37,9071995125696;582,945093557819;3818,08015559872;55821,0866021215;187,65;24,7799791945894
"573";"78233";7,5910693086524;1806,96748301021;21449,5075179868;15803,2521926079;24651,6086906839;4768,47;614,870950086364
"574";"78234";8,83754498763432;523,289365972412;4689,70218344976;7859,02117370101;47798,2311430022;387,64;35,7519303851936
"575";"78236";6,7018317740429;951,114765281586;7375,82115654337;5594,84686322636;46881,6932244999;293,43;65,1096339469886
"576";"78237";10,3273331452985;2220,13145820843;24346,506675431;23915,4499407631;38404,877756578;1203,1;44,0462179527997
"577";"78238";8,07570959554504;1212,455909364;13002,0064666863;19432,9183996467;33059,5108814631;11978,86;2866,91494604383
"578";"78239";8,0302104242017;609,874951721492;5330,34280424816;7051,46378572345;47371,3450574523;789,7;166,259667970272
"579";"78242";7,18395326409248;1724,00021600853;21164,4976082379;17653,8487514862;26338,767987246;6503,66;1749,69506419558
"580";"78245";9,93443049215291;834,465881494817;6435,9380658104;2497,18087929998;50164,5461081416;83,13;47,2355145417327
"581";"78246";9,07526400671999;844,177537362387;6860,72278411379;6346,33608671304;48144,201811312;959,57;89,6396800865213
"582";"78255";8,6792150732927;1061,42201478931;10395,1111199663;21596,4580328407;43749,9708755779;5568,44;698,861681953492
"583";"78261";8,02106312594836;878,954215296805;9636,48626781925;11399,4301226446;35390,0919119271;1341,83;114,3957337199
"584";"78262";7,22257643168108;802,322399922472;9976,33269502988;19842,0856772746;33850,6098825316;2247,24;192,373361710233
"585";"78263";7,81812694030426;1586,18407103119;16533,2527083865;26503,9213088109;33942,0005488856;2690,38;305,47227185478
"586";"78265";6,82452116982157;1032,19233384107;11529,7094351507;20937,7762016946;35825,292724361;3207,52;326,847526143666
"587";"78267";7,83125532864502;1227,94897846289;13903,7628231927;21015,2448255692;33384,0947728389;10117,22;1767,92526158536
"588";"78269";6,8186929146557;1202,41949779681;14168,4890646209;22589,7771860181;33939,5758931125;4099,78;390,655798627393
"589";"78276";7,86301154130391;28,315995529063;354,767988681141;5036,25058064027;62525,8586578148;100,28;45,0036086996732
"590";"78278";6,23922728782503;1304,32721824652;16165,4920139463;17881,0266181159;38131,8683184076;1175,15;62,2651540400447
"591";"78281";8,81404322183888;1127,56646772391;11146,358668452;19493,0515238254;37677,4451236452;2735,65;191,694067870478
"592";"78285";6,60768581981227;408,577514195757;4946,04269686053;11548,8744986438;47142,5407598554;831,11;83,2025053069909
"593";"78289";5,86350159831355;95,4679847797347;1439,626121806;9706,72747837602;43330,0869376685;830,55;100,795452586301
"594";"78290";8,02279247412406;335,408189004276;3185,31561496048;7092,73587915456;47677,8036051963;311,65;52,0960289441012
"595";"78291";7,41914325108736;1249,69965568702;13930,0312903047;18789,9123769084;34872,2275779314;7838,35;747,903410587935
"596";"78296";7,93629825808621;1380,06149174688;15031,1511354598;14434,1817766776;39121,9841899886;2064,66;151,762092622351
"597";"78297";7,56725777641025;1216,76431658819;13242,9429939141;27262,4683656417;27698,0495454969;64099,03;33127,3933498124
"598";"78299";8,25110885679471;1434,6908807588;16122,1932778424;16954,1198597761;31145,4444115983;4479;521,561800091869
"599";"78300";6,29108953897038;563,14428150083;5266,08212487376;7361,94946905662;42865,5622240843;385,75;46,7528214185389
"600";"78305";8,95128846040725;986,671073126668;8903,63059272236;11750,7531392692;39599,8589827181;637,31;47,0249345093382
"601";"78307";7,59667041787282;858,998005390069;10074,2279332143;21661,0246985261;39181,8230094514;1099,55;107,695687807826
"602";"78310";6,93993853627166;1315,22939581426;15119,152913187;29946,4018535703;33742,3291752261;10159,92;1027,72120794632
"603";"78311";8,62558186643185;2264,38218956928;23948,475440105;17908,1736316103;19682,7627708459;13234,73;5292,4949496839
"604";"78314";7,92949353398893;1261,71748571956;13994,1605910374;15645,7781723434;35073,6591557035;2657,4;411,087808066912
"605";"78317";9,68085351227111;1654,41577558439;14141,4111251387;17749,4081576364;37226,1698513816;1191,22;115,253084387882
"606";"78320";8,97917072853708;185,5;1741;2298,79652003891;61513,8878989865;119,99;63,4973339524387
"607";"78321";6,97861011747381;1067,06946170819;11937,6681973361;17246,0991265051;31595,2373726496;5664,01;1038,19122026782
"608";"78322";7,73212709221154;1816,29397428216;20419,9070570261;19204,4733351762;21209,9821305264;21732,16;3646,93490486464
"609";"78324";5,83280554869964;441,491367627378;7394,5758767363;18557,5385110218;35125,7295229108;157,95;23,5222506934102
"610";"78325";8,60456488135391;1176,05323239422;9658,76417619696;8079,10637646339;41585,9327203454;532,65;72,2908767037132
"611";"78327";8,85849367594016;1524,54751365813;14019,5999269954;13191,5482875832;38345,7075085527;1365,68;481,629575832642
"612";"78329";7,01433243175865;1096,71735584644;11500,433714592;21557,610616973;30086,6390461619;447,47;53,6596682388282
"613";"78334";5,68822204879508;393,258894784207;5966,76693381471;4999,84558185997;35274,9653279823;404,54;132,976656141805
"614";"78335";7,72371072696066;1353,26574413721;14718,4623227817;24114,8549527894;34524,7158888805;19177,4;4458,00614903573
"615";"78337";7,10326320243144;1101,3941352716;18088,0294532988;19720,3467238502;45246,3077463873;406,57;185,23625114761
"616";"78343";7,36312726930592;2308,70060037335;27657,2461213498;16309,8063934892;20014,9369156018;8061,44;658,737238376543
"617";"78344";8,41399555696604;182;1723,5;2381,54169618829;60972,1627345554;136,92;35,1776470583234
"618";"78346";6,22577808043907;426,448499587761;4109,53755021774;14250,9073842158;46269,562940284;1493,18;172,445093112557
"619";"78349";5,75631542245885;93,4967956995991;1619,07584885538;4679,9402230808;44343,5486319095;176,53;25,0112609994266
"620";"78350";8,05479751403937;2103,75130919071;23510,1055626132;18167,1158003404;21095,9156753686;13814,57;2113,03631596027
"621";"78354";7,97774799810319;1201,84290157672;12739,6278900839;21792,8937860814;38765,4016785534;8919,69;1666,32336470835
"622";"78356";7,77313355437326;1700,5750020502;18976,2963116084;24575,2018901888;24280,3757347288;26625,52;3747,29861929204
"623";"78358";8,37247478943126;2124,02842194089;22707,4020250009;20040,8250391373;20823,299665703;18799,88;6325,60043315221
"624";"78361";7,82951044526553;1510,77660467825;16135,8387433982;29939,2894165727;31644,0638884948;28803,13;12503,3965132268
"625";"78362";7,4974998486323;1126,22674894513;12795,8473527805;21047,4495007973;36723,4441417526;13263,95;3929,87372382932
"626";"78364";7,29161889399747;2563,42589892782;24171,0356329427;16209,6425390065;32878,5461353045;700,84;64,435247551131
"627";"78366";7,13219482061313;541,660070820791;6368,12074740419;4891,23042734661;34415,5176992718;246,27;39,2801896039656
"628";"78367";7,69826527555498;1939,17444142868;22406,9424435231;14940,3488725986;23028,9186599582;5282,45;690,167936385571
"629";"78368";8,12980341450256;901,643883508554;9626,61860921366;11884,4503287753;34171,5105120749;1213,01;176,627761239491
"630";"78372";8,01130543453411;2072,65181559117;23097,4719626382;18850,4945801353;21306,6809305067;17824,64;3862,49848457509
"631";"78380";7,68403478228466;841,346827092437;9218,46466079925;16204,9731815389;34426,3745682945;7186,16;1428,02464435094
"632";"78381";7,06236861395701;769,687342078601;8178,52115109762;16286,6146822657;43976,6421482164;2054,42;217,127630719259
"633";"78382";8,17525196672375;1612,60122162939;18966,6499501384;12327,8982944779;26359,3222900303;2772,22;496,080358064409
"634";"78383";7,48954901519883;1552,99576883907;17406,035870609;24732,6077174231;27053,1307397059;24465,56;5365,69168205269
"635";"78384";8,63765556466157;1025,21956454164;10154,6331223345;12101,9990343381;32596,3663584864;1218,45;174,526361857445
"636";"78389";6,96473740188267;1300,88047279394;15574,990376704;18069,42721561;32731,3061913062;7507,65;688,914050720619
"637";"78391";7,3370349878371;46,920076444494;708,123735502735;5458,3001080468;58102,1755430773;134,51;30,8693248281303
"638";"78396";8,77987590576392;2476,17527780367;26660,3930603532;15000,3028399644;19914,1454248876;6014,84;1219,53438651078
"639";"78397";7,24081510333489;1592,80061294859;19248,1654396854;18623,565079564;26123,6244270786;7555,34;1298,56529692241
"640";"78398";7,7768941078736;780,37331393958;7839,30784444782;12821,9454390064;37491,2552819637;1594,21;134,944687536637
"641";"78401";7,84347979798945;1249,03718970458;14332,6956440976;19405,2434325574;31458,4956922232;11414,48;2764,0847938861
"642";"78402";8,57428730811;2035,14843651355;23288,2316477704;16722,4333435289;33662,0799213491;2482,04;577,157278648841
"643";"78403";9,50020897049168;1053,38528345804;10774,1084135797;13525,9470788161;34594,1663780478;1369,82;259,825936692844
"644";"78406";6,4081854439708;977,504015451291;14389,0471966082;9994,15473394135;27684,5362804148;732,11;79,193757589154
"645";"78407";6,00047405277729;347,72288919006;5124,31315125872;18409,0875593015;38329,495247643;324,25;47,400565508658
"646";"78410";9,01417037178864;517,175205058151;5696,95125892865;23872,4867865294;44407,7033519977;346,45;69,951031875741
"647";"78413";5,35749029038745;37,081652286573;822,750252296001;4743,5810137555;53157,4504576238;130,05;10,0282458075288
"648";"78415";6,654115674717;886,194944699935;11396,9005807552;13611,1296673575;37267,8211734715;1031,89;63,3732553430535
"649";"78416";6,4598748502373;38,4317002721338;518,427021170334;9833,97105335045;42466,4549826589;536,57;34,9455232966594
"650";"78417";6,64847723123443;609,819243467699;8217,61536906963;23126,8435074513;30728,0520471087;762,89;40,9781323636737
"651";"78418";8,60746400165346;2148,27118378309;22949,2804040752;18035,8800415195;20869,5247764436;14917,95;4446,39253050425
"652";"78420";6,88245070692328;1017,43546814081;11682,4431853347;20141,7008772619;33382,575261126;8988,58;929,488037849761
"653";"78423";7,6443930997161;1339,40776304452;14557,7245488552;26611,4117254747;26864,7570713032;50537,86;21656,3103837468
"654";"78431";8,55429497872474;1774,4731433882;18875,6665136557;18653,666317729;28738,3640015726;4257,39;425,493166456598
"655";"78437";9,29032263440977;408,127959259382;3544,94967480874;6651,83355664525;54282,3283897105;681,35;58,094933793095
"656";"78439";9,19478365722297;898,741532591086;8358,54754899475;14565,8076455205;41010,7120465428;348,65;19,2442529354925
"657";"78440";7,89112567666251;1552,07190758989;16781,1015475616;26787,430447642;27009,0270461307;34594,03;11848,252221709
"658";"78442";6,60831743693622;1017,08018668166;13398,587132703;13787,5409634484;30010,1221734961;3382,87;566,276323943734
"659";"78443";5,68841719271462;760,129100273956;12210,1729782811;7554,58711682384;31716,9136327113;393,94;92,0043443482051
"660";"78444";8,16024003717362;1220,20576670257;11658,771392199;16664,3832138717;44311,6931294784;247,82;57,7503795324065
"661";"78451";8,55559025070287;1091,83660492265;10642,0905506946;10635,2303892875;37568,5322415205;1062,63;124,606119728632
"662";"78455";8,21248636039442;2212,64008171295;24240,4262544062;17215,3103813302;22720,5753952221;7813,42;1401,04728050506
"663";"78460";8,00261663997996;727,825180187531;7875,89269777451;9193,30244655998;37781,1913836634;753,15;133,062482835734
"664";"78464";6,99306748966493;868,108277002829;9855,38795424158;16608,5046693754;41790,6153282031;678,13;91,7493807434741
"665";"78465";6,71817673065188;860,057339463326;9675,19372924545;16576,2029273265;39375,1582555869;3631,82;424,430720465324
"666";"78466";7,5632455661673;1424,53433992454;16443,2053158829;18243,0031514492;28781,0797683914;14446,16;2523,02023166608
"667";"78470";6,40643796367647;1527,19179355964;19366,9808476638;22576,0085995647;32704,9072464127;946,48;115,416490610202
"668";"78472";5,70259016496261;55,6099530812023;944,886334882857;18922,6429638394;52127,8621395321;377,14;74,6429770436641
"669";"78474";4,86414543696304;25,5029901937466;429,693460139843;4189,4170373841;51497,5527041724;426,81;50,382126077605
"670";"78475";5,64534039223448;1925,71518867138;26922,1053074398;13931,5766282026;34367,5828015345;258,48;20,9809783466219
"671";"78481";8,18297898973922;2224,35962343565;24215,9203674165;19332,5414061974;20053,7995606526;16977,99;3534,78908296251
"672";"78486";7,02981497201129;1349,11725864726;15972,7469363552;25260,7728278848;30621,5501025804;11805,98;1710,89222551111
"673";"78490";7,62264038383291;1492,32622222426;16293,5672563373;25908,9249442316;27098,9264121995;37802,4;12103,5707136195
"674";"78497";7,00224114695017;670,227133403923;7704,76085127866;9334,48732346284;42075,3119249103;755,85;63,4838915880446
"675";"78498";7,96181883403565;1427,65128917566;15314,1189525877;26064,4518424385;26589,1755675908;42714,25;20384,4747371676
"676";"78499";6,35426384793499;515,984870852577;7153,82117155522;12941,1983689194;40284,9754286528;705,53;116,488206558849
"677";"78501";7,98044611124971;1322,2438090063;15522,3050668014;22165,3888257695;33402,4472347926;8188,69;1016,91042032945
"678";"78502";7,81432763765117;1754,06945460457;20370,811178762;16333,3651519032;22824,0537901559;9968,95;1446,52627327236
"679";"78506";7,78356758940194;2387,39875165927;27782,9730255054;33515,211263201;25090,050577075;3892,68;164,142627879851
"680";"78513";6,80236572158378;1101,03854532512;13816,7260167144;18630,0715465867;33510,3420261742;8076,45;951,844978875234
"681";"78516";8,19823967781042;861,782638220478;7470,85644323268;9724,72903427152;44746,7363283965;244,03;36,4441028629581
"682";"78517";7,39839503786276;1482,1310182909;16507,6794778536;31651,5373725435;27797,9653890351;29996,92;8579,86969533683
"683";"78518";7,05301450613782;528,583339817105;7158,90417708283;17588,9570109205;33175,9708391804;1038,3;50,754280091415
"684";"78520";6,92485535932915;875,689894559575;10574,2421561315;23462,878468102;37307,6481651765;3746,9;300,161064636827
"685";"78522";6,42613648621581;470,581951959898;6361,94547260528;21230,6748864542;42960,418798118;1177,72;143,690553410972
"686";"78528";9,05011377550202;459,652726736077;4696,51599837932;11623,3750420934;50045,71862324;1117,36;59,9866613771194
"687";"78530";8,48988992563278;1800,8537094778;13591,7830761556;19368,6773395958;35832,4936636344;474,56;23,92654038239
"688";"78531";8,12703893528545;1439,99957257138;15756,6400690815;23822,9224764701;38747,0393958211;10109,24;1268,97654592253
"689";"78536";8,36745298150241;1049,7667435075;10497,690027299;9679,45728271443;44128,92011073;1041,29;82,8672539103645
"690";"78537";6,62689120221368;1121,43123820408;13727,0136757258;22089,4773910596;33118,4139159679;8510,33;1060,39130935444
"691";"78545";7,45229201601793;1794,96104763996;20727,1922761799;18689,2145168811;22982,5999279599;12449,43;3022,31791371786
"692";"78548";6,15678590071177;699,084818972837;7116,48117664357;9390,13634281146;23110,5119312803;156,74;16,2801107196233
"693";"78550";7,16512652184623;1345,80780054231;15589,1489561225;15598,2844746252;28732,3143453904;3135,07;275,616371021501
"694";"78551";7,91946796592657;1583,90326759944;17061,97989545;23564,0848453983;25158,062887197;35602,5;17959,4258772492
"695";"78557";7,75860500757295;1813,49003578112;16379,0131377627;23216,1810824938;38207,421137736;715,31;73,7878097504841
"696";"78558";8,79910610729985;956,017016869807;7295,25717425246;5801,1251655066;58668,6324561915;278,92;57,4278256622784
"697";"78561";7,50380158516361;1328,10530765968;15353,87575001;15085,039606475;24281,7818549724;1463,12;98,9653946740734
"698";"78562";7,15611664150209;1677,84249354286;19132,5657381665;17618,085412676;35605,2421494508;2053,36;194,279045703646
"699";"78564";4,55361591755491;19,0118891796345;413,517764861237;1942,11842862632;51192,9351828636;89,87;49,2435293687816
"700";"78565";5,15193574161118;28,2564194235146;634,77234719792;2106,75460719103;45523,568975654;113;19,3289483722998
"701";"78567";7,16166721611255;85,4458080196232;1084,06055553875;8974,09845456051;53253,7056255018;462,06;110,587035588178
"702";"78569";6,48487137744966;310,152005500635;4271,32681211846;12214,6935359811;44086,6875681924;1080,27;153,231954297579
"703";"78571";7,84190810892592;1721,68498984694;19210,5960875426;17034,3782708814;25870,6285888974;7718,13;950,623074834913
"704";"78575";7,42023189021805;1939,19572185705;21726,5513752666;19832,4185715755;24093,8181347453;11716,03;2178,56288380439
"705";"78576";7,13742680602497;2094,61430901033;22377,5970551241;14567,7796765918;30973,7213339238;1347,25;179,988363419618
"706";"78586";8,51801246675965;1993,88363149371;21225,2614427784;20072,8029322032;21270,6060969233;22086,98;11345,0789284175
"707";"78588";5,56951124410339;279,55258084601;4086,72181724564;9970,54088923687;34942,241964413;657,27;114,905538861379
"708";"78590";6,36684153064945;312,516142372248;4436,70432485875;12078,9385271392;35626,5795991578;521,38;75,7956088926599
"709";"78591";7,14995843316358;402,718324676539;4007,84309333375;11889,0118628371;46195,6371687635;4181,37;493,392774987395
"710";"78597";8,17960052863919;618,559804851892;5806,15772069924;11452,0513869052;46911,3829420204;1582,57;126,724204961851
"711";"78601";6,50783243261146;738,750468370716;10095,7933458191;24055,854687502;35989,890135242;2449,18;274,948592703382
"712";"78605";6,98816963404997;1680,39598140349;19300,8356814222;22682,427129882;36923,339042807;1090,9;113,100938079461
"713";"78609";8,29210312558238;1007,9515690655;9601,21276810468;8040,3782015829;34089,400235328;616,42;163,399249807721
"714";"78615";7,41488600337946;1829,76029668392;20637,8997434562;18691,0220960771;26390,6186081547;10228,25;971,959470556904
